window,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
10,24.073395990534,14.8120224303959,6.63133208285426,5.63258959285494,5.16781427710429,5.16781427710429,5.16781427710429,5.16781427710429,5.13688214270459,5.13688214270459,5.13688214270459,4.90761885576129,4.90349248697895,4.90349248697895,4.90349248697895,4.75730144518846,4.41155506081541,4.22071098090467,4.22071098090467,4.09149436969594
11,24.073395990534,14.8120224303959,6.63133208285426,5.63258959285494,5.16781427710429,5.16781427710429,5.16781427710429,5.16781427710429,5.13688214270459,5.13688214270459,5.13688214270459,4.90761885576129,4.90349248697895,4.90349248697895,4.90349248697895,4.75730144518846,4.41155506081541,4.22071098090467,4.22071098090467,4.09149436969594
12,24.073395990534,14.8120224303959,6.63133208285426,5.63258959285494,5.16781427710429,5.16781427710429,5.16781427710429,5.16781427710429,5.13688214270459,5.13688214270459,5.13688214270459,4.90761885576129,4.90349248697895,4.90349248697895,4.90349248697895,4.75730144518846,4.41155506081541,4.22071098090467,4.22071098090467,4.09149436969594
13,24.073395990534,14.8120224303959,6.63133208285426,5.63258959285494,5.16781427710429,5.16781427710429,5.16781427710429,5.16781427710429,5.13688214270459,5.13688214270459,5.13688214270459,4.90761885576129,4.90349248697895,4.90349248697895,4.90349248697895,4.75730144518846,4.41155506081541,4.22071098090467,4.22071098090467,4.09149436969594
14,24.073395990534,14.8120224303959,6.63133208285426,5.63258959285494,5.16781427710429,5.16781427710429,5.16781427710429,5.16781427710429,5.13688214270459,5.13688214270459,5.13688214270459,4.90761885576129,4.90349248697895,4.90349248697895,4.90349248697895,4.75730144518846,4.41155506081541,4.22071098090467,4.22071098090467,4.09149436969594
15,24.073395990534,14.8120224303959,6.63133208285426,5.63258959285494,5.16781427710429,5.16781427710429,5.16781427710429,5.16781427710429,5.13688214270459,5.13688214270459,5.13688214270459,4.90761885576129,4.90349248697895,4.90349248697895,4.90349248697895,4.75730144518846,4.41155506081541,4.22071098090467,4.22071098090467,4.09149436969594
16,24.073430020447198,14.8120564603091,6.63136611276745,5.63262362276813,5.16784830701748,5.16784830701748,5.16784830701748,5.16784830701748,5.13691617261778,5.13691617261778,5.13691617261778,4.90765288567448,4.903526516892142,4.903526516892142,4.903526516892142,4.75733547510165,4.4115890907286,4.22074501081786,4.22074501081786,4.09152839960913
17,24.0734640503604,14.8120904902223,6.63140014268064,5.63265765268132,5.16788233693067,5.16788233693067,5.16788233693067,5.16788233693067,5.13695020253097,5.13695020253097,5.13695020253097,4.90768691558767,4.903560546805334,4.903560546805334,4.903560546805334,4.75736950501484,4.41162312064179,4.22077904073105,4.22077904073105,4.09156242952232
18,24.0734980802736,14.8121245201355,6.63143417259383,5.63269168259451,5.16791636684386,5.16791636684386,5.16791636684386,5.16791636684386,5.13698423244416,5.13698423244416,5.13698423244416,4.90772094550086,4.903594576718525,4.903594576718525,4.903594576718525,4.75740353492803,4.41165715055498,4.22081307064424,4.22081307064424,4.09159645943551
19,24.0735321101868,14.8121585500487,6.63146820250702,5.6327257125077,5.16795039675705,5.16795039675705,5.16795039675705,5.16795039675705,5.13701826235735,5.13701826235735,5.13701826235735,4.90775497541405,4.903628606631718,4.903628606631718,4.903628606631718,4.75743756484122,4.41169118046817,4.22084710055743,4.22084710055743,4.0916304893487
20,24.0735661401,14.8121925799619,6.63150223242021,5.63275974242089,5.16798442667024,5.16798442667024,5.16798442667024,5.16798442667024,5.13705229227054,5.13705229227054,5.13705229227054,4.90778900532724,4.90366263654491,4.90366263654491,4.90366263654491,4.75747159475441,4.41172521038136,4.22088113047062,4.22088113047062,4.09166451926189
21,24.0735661401,14.8121925799619,6.63150223242021,5.63275974242089,5.16651301591689,5.16651301591689,5.156386037274702,5.128773755238894,5.128773755238894,5.128773755238894,5.109295496555546,4.901139159481146,4.897838064455282,4.897838064455282,4.897838064455282,4.75747159475441,4.41172521038136,4.22088113047062,4.22088113047062,3.273331615409512
22,24.0735661401,14.8121925799619,6.63150223242021,5.63275974242089,5.16504160516354,5.16504160516354,5.144787647879164,5.120495218207248,5.120495218207248,5.120495218207248,5.050606566440853,4.894489313635052,4.892013492365654,4.892013492365654,4.892013492365654,4.75747159475441,4.41172521038136,4.22088113047062,4.22088113047062,2.454998711557134
23,24.0735661401,14.8121925799619,6.63150223242021,5.63275974242089,5.16357019441019,5.16357019441019,5.133189258483626,5.112216681175602,5.112216681175602,5.112216681175602,4.991917636326158,4.887839467788958,4.886188920276026,4.886188920276026,4.886188920276026,4.75747159475441,4.41172521038136,4.22088113047062,4.22088113047062,2.4428778439060803
24,24.0735661401,14.8121925799619,6.63150223242021,5.63275974242089,5.16209878365684,5.16209878365684,5.121590869088088,5.103938144143956,5.103938144143956,5.103938144143956,4.933228706211464,4.881189621942864,4.880364348186398,4.880364348186398,4.880364348186398,4.75747159475441,4.41172521038136,4.22088113047062,4.22088113047062,3.2571704585414403
25,24.0735661401,14.8121925799619,6.63150223242021,5.63275974242089,5.16062737290349,5.16062737290349,5.10999247969255,5.09565960711231,5.09565960711231,5.09565960711231,4.87453977609677,4.87453977609677,4.87453977609677,4.87453977609677,4.87453977609677,4.75747159475441,4.41172521038136,4.22088113047062,4.22088113047062,4.0714630731768
