window,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177
6493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6682048063784,0.0,0.0,0.0,0.0,0.0,0.0,3.48307321333508,0.0,0.0,2.40664587287948,11.6012484655261,0.0,0.0,0.0,3.46362296311221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26642314580216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94950163228961,2.60923782297185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48307321333508,0.0,1.89117618765202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66275674648772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84133026416162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46276227926391,2.46276227926391,7.45696517856419,6.57439415416282,2.45747349284637,5.33872116603719,0.0,0.0,1.59142925747584,1.71347641268013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1291258389537,0.0,0.0,0.0,0.0,0.0,0.0,3.48307321333508,0.0,0.0,2.40664587287948,11.6012484655261,0.0,0.0,0.0,3.46362296311221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26642314580216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94950163228961,2.60923782297185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48307321333508,0.0,1.91750512637437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66275674648772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13357382301447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46276227926391,2.46276227926391,7.69418271337617,6.8086092677899,2.45747349284637,5.56827030875832,0.0,0.0,1.59142925747584,1.71347641268013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1291258389537,0.0,0.0,0.0,0.0,0.0,0.0,3.48307321333508,0.0,0.0,2.40664587287948,11.6012484655261,0.0,0.0,0.0,3.46362296311221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26642314580216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94950163228961,2.60923782297185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48307321333508,0.0,1.91750512637437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66275674648772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13357382301447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46276227926391,2.46276227926391,7.93315945502219,6.8086092677899,2.45747349284637,5.56827030875832,0.0,0.0,1.59142925747584,1.71347641268013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6682048063784,0.0,0.0,0.0,0.0,0.0,0.0,3.48307321333508,0.0,0.0,2.40664587287948,11.6012484655261,0.0,0.0,0.0,3.46362296311221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26642314580216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94950163228961,2.60923782297185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48307321333508,0.0,1.91750512637437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66275674648772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13357382301447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46276227926391,2.46276227926391,7.69418271337617,6.57439415416282,2.45747349284637,5.33872116603719,0.0,0.0,1.59142925747584,1.71347641268013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8675755719642,0.0,0.0,0.0,0.0,0.0,0.0,3.48493998159061,0.0,0.0,2.40851264113501,11.8675755719642,0.0,0.0,0.0,3.46548973136774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26828991405769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95136840054515,2.61110459122738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48493998159061,0.0,1.9193718946299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66462351474325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13544059127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46462904751944,2.46462904751944,7.6960494816317,6.57626092241835,2.4593402611019,5.34058793429272,0.0,0.0,1.59329602573138,1.71534318093566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9711015702979,0.0,0.0,0.0,0.0,0.0,0.0,3.48493998159061,0.0,0.0,2.40851264113501,11.9711015702979,0.0,0.0,0.0,3.46548973136774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26828991405769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95136840054515,2.61110459122738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48493998159061,0.0,1.9193718946299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66462351474325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13544059127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46462904751944,2.46462904751944,7.6960494816317,6.57626092241835,2.4593402611019,5.34058793429272,0.0,0.0,1.59329602573138,1.71534318093566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9711015702979,0.0,0.0,0.0,0.0,0.0,0.0,3.48493998159061,0.0,0.0,2.40851264113501,11.9711015702979,0.0,0.0,0.0,3.46548973136774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26828991405769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95136840054515,2.61110459122738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48493998159061,0.0,1.9193718946299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66462351474325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13544059127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46462904751944,2.46462904751944,7.6960494816317,6.57626092241835,2.4593402611019,5.34058793429272,0.0,0.0,1.59329602573138,1.71534318093566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9711015702979,0.0,0.0,0.0,0.0,0.0,0.0,3.48493998159061,0.0,0.0,2.43398541886803,11.9711015702979,0.0,0.0,0.0,3.46548973136774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29631863765794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95136840054515,2.61110459122738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48493998159061,0.0,1.9193718946299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66462351474325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43398541886803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46462904751944,2.46462904751944,7.6960494816317,6.57626092241835,2.4593402611019,5.34058793429272,0.0,0.0,1.59329602573138,1.71534318093566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9711015702979,0.0,0.0,0.0,0.0,0.0,0.0,3.48493998159061,0.0,0.0,2.43398541886803,11.9711015702979,0.0,0.0,0.0,3.46548973136774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29631863765794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95136840054515,2.61110459122738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48493998159061,0.0,1.9193718946299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66462351474325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43398541886803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46462904751944,2.46462904751944,7.6960494816317,6.57626092241835,2.4593402611019,5.34058793429272,0.0,0.0,1.59329602573138,1.71534318093566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8675755719642,0.0,0.0,0.0,0.0,0.0,0.0,3.48493998159061,0.0,0.0,2.43398541886803,11.8675755719642,0.0,0.0,0.0,3.18495967590187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29631863765794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95136840054515,2.61110459122738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48493998159061,0.0,1.9193718946299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66462351474325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43398541886803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46462904751944,2.46462904751944,7.6960494816317,6.57626092241835,2.4593402611019,5.34058793429272,0.0,0.0,1.59329602573138,1.71534318093566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6698845705813,0.0,0.0,0.0,0.0,0.0,0.0,3.48475297753798,0.0,0.0,2.4337984148154,11.602928229729,0.0,0.0,0.0,3.18477267184924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2961316336053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95118139649251,2.61091758717475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48475297753798,0.0,1.91918489057727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66443651069062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4337984148154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46444204346681,2.46444204346681,7.69586247757907,6.57607391836572,2.45915325704927,5.34040093024008,0.0,0.0,1.59310902167874,1.71515617688303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8675755719642,0.0,0.0,0.0,0.0,0.0,0.0,3.48493998159061,0.0,0.0,2.43398541886803,11.8675755719642,0.0,0.0,0.0,3.18495967590187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29631863765794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95136840054515,2.61110459122738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48493998159061,0.0,1.9193718946299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66462351474325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43398541886803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46462904751944,2.46462904751944,7.6960494816317,6.57626092241835,2.4593402611019,5.34058793429272,0.0,0.0,1.59329602573138,1.71534318093566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6700715746339,0.0,0.0,0.0,0.0,0.0,0.0,3.48493998159061,0.0,0.0,2.43398541886803,11.6031152337817,0.0,0.0,0.0,3.18495967590187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29631863765794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95136840054515,2.61110459122738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48493998159061,0.0,1.9193718946299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66462351474325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43398541886803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46462904751944,2.46462904751944,7.6960494816317,6.57626092241835,2.4593402611019,5.34058793429272,0.0,0.0,1.59329602573138,1.71534318093566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4948692346036,0.0,0.0,0.0,0.0,0.0,0.0,3.48493998159061,0.0,0.0,2.43398541886803,11.4948692346036,0.0,0.0,0.0,3.18495967590187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29631863765794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95136840054515,2.61110459122738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48493998159061,0.0,1.9193718946299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66462351474325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43398541886803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46462904751944,2.46462904751944,7.45883194681972,6.34396750065149,2.4593402611019,5.34058793429272,0.0,0.0,1.59329602573138,1.71534318093566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2333610600382,0.0,0.0,0.0,0.0,0.0,0.0,3.48493998159061,0.0,0.0,2.43398541886803,11.3020852381177,0.0,0.0,0.0,3.18495967590187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29631863765794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95136840054515,2.61110459122738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48493998159061,0.0,1.9193718946299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66462351474325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43398541886803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46462904751944,2.46462904751944,7.22343991355548,6.11366567132255,2.4593402611019,5.11326723509366,0.0,0.0,1.59329602573138,1.71534318093566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2335481370149,0.0,0.0,0.0,0.0,0.0,0.0,3.48512705856727,0.0,0.0,2.43417249584469,11.5667326532769,0.0,0.0,0.0,3.18514675287853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2965057146346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9515554775218,2.61129166820404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48512705856727,0.0,1.91955897160656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66481059171991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43417249584469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4648161244961,2.4648161244961,7.45901902379638,6.11385274829921,2.45952733807856,5.11345431207032,0.0,0.0,1.59348310270804,1.71553025791232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2335481370149,0.0,0.0,0.0,0.0,0.0,0.0,3.48512705856727,0.0,0.0,2.43417249584469,11.5667326532769,0.0,0.0,0.0,3.18514675287853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2965057146346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9515554775218,2.61129166820404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48512705856727,0.0,1.91955897160656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66481059171991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43417249584469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4648161244961,2.4648161244961,7.45901902379638,6.11385274829921,2.45952733807856,5.11345431207032,0.0,0.0,1.59348310270804,1.71553025791232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
