,window,level_1,0
1130348,6350,48,18
1130351,6350,51,15
1130357,6350,57,17
1130359,6350,59,6
1130360,6350,60,14
1130371,6350,71,12
1130373,6350,73,19
1130395,6350,95,20
1130460,6350,160,10
1130461,6350,161,11
1130462,6350,162,3
1130463,6350,163,4
1130464,6350,164,16
1130465,6350,165,5
1130478,6351,0,7
1130498,6351,20,2
1130505,6351,27,8
1130508,6351,30,13
1130509,6351,31,1
1130513,6351,35,9
1130526,6351,48,18
1130529,6351,51,15
1130535,6351,57,17
1130537,6351,59,6
1130538,6351,60,14
1130549,6351,71,12
1130551,6351,73,19
1130573,6351,95,20
1130638,6351,160,10
1130639,6351,161,11
1130640,6351,162,3
1130641,6351,163,4
1130642,6351,164,16
1130643,6351,165,5
1130656,6352,0,7
1130676,6352,20,2
1130683,6352,27,8
1130686,6352,30,13
1130687,6352,31,1
1130691,6352,35,9
1130704,6352,48,18
1130707,6352,51,15
1130713,6352,57,17
1130715,6352,59,6
1130716,6352,60,14
1130727,6352,71,12
1130729,6352,73,19
1130751,6352,95,20
1130816,6352,160,10
1130817,6352,161,11
1130818,6352,162,3
1130819,6352,163,4
1130820,6352,164,16
1130821,6352,165,5
1130834,6353,0,7
1130854,6353,20,2
1130861,6353,27,8
1130864,6353,30,13
1130865,6353,31,1
1130869,6353,35,9
1130882,6353,48,18
1130885,6353,51,15
1130891,6353,57,17
1130893,6353,59,6
1130894,6353,60,14
1130905,6353,71,12
1130907,6353,73,19
1130929,6353,95,20
1130994,6353,160,10
1130995,6353,161,11
1130996,6353,162,3
1130997,6353,163,4
1130998,6353,164,16
1130999,6353,165,5
1131012,6354,0,7
1131032,6354,20,2
1131039,6354,27,8
1131042,6354,30,13
1131043,6354,31,1
1131047,6354,35,9
1131060,6354,48,18
1131063,6354,51,15
1131069,6354,57,17
1131071,6354,59,6
1131072,6354,60,14
1131083,6354,71,12
1131085,6354,73,19
1131107,6354,95,20
1131172,6354,160,10
1131173,6354,161,11
1131174,6354,162,3
1131175,6354,163,4
1131176,6354,164,16
1131177,6354,165,5
1131190,6355,0,7
1131210,6355,20,2
1131217,6355,27,8
1131220,6355,30,13
1131221,6355,31,1
1131225,6355,35,9
1131238,6355,48,18
1131241,6355,51,15
1131247,6355,57,17
1131249,6355,59,6
1131250,6355,60,14
1131261,6355,71,12
1131263,6355,73,19
1131285,6355,95,20
1131350,6355,160,10
1131351,6355,161,11
1131352,6355,162,3
1131353,6355,163,4
1131354,6355,164,16
1131355,6355,165,5
1131368,6356,0,8
1131388,6356,20,2
1131395,6356,27,7
1131398,6356,30,13
1131399,6356,31,1
1131403,6356,35,9
1131416,6356,48,18
1131419,6356,51,15
1131425,6356,57,17
1131427,6356,59,6
1131428,6356,60,14
1131439,6356,71,12
1131441,6356,73,19
1131463,6356,95,20
1131528,6356,160,10
1131529,6356,161,11
1131530,6356,162,3
1131531,6356,163,4
1131532,6356,164,16
1131533,6356,165,5
1131546,6357,0,8
1131566,6357,20,2
1131573,6357,27,7
1131576,6357,30,13
1131577,6357,31,1
1131581,6357,35,9
1131594,6357,48,18
1131597,6357,51,15
1131603,6357,57,17
1131605,6357,59,6
1131606,6357,60,14
1131617,6357,71,12
1131619,6357,73,19
1131641,6357,95,20
1131706,6357,160,10
1131707,6357,161,11
1131708,6357,162,3
1131709,6357,163,4
1131710,6357,164,16
1131711,6357,165,5
1131724,6358,0,8
1131744,6358,20,2
1131751,6358,27,7
1131754,6358,30,13
1131755,6358,31,1
1131759,6358,35,9
1131772,6358,48,18
1131775,6358,51,15
1131781,6358,57,17
1131783,6358,59,6
1131784,6358,60,14
1131795,6358,71,12
1131797,6358,73,19
1131819,6358,95,20
1131884,6358,160,10
1131885,6358,161,11
1131886,6358,162,3
1131887,6358,163,4
1131888,6358,164,16
1131889,6358,165,5
1131902,6359,0,8
1131922,6359,20,2
1131929,6359,27,7
1131932,6359,30,13
1131933,6359,31,1
1131937,6359,35,9
1131950,6359,48,18
1131953,6359,51,15
1131959,6359,57,17
1131961,6359,59,6
1131962,6359,60,14
1131973,6359,71,12
1131975,6359,73,19
1131997,6359,95,20
1132062,6359,160,10
1132063,6359,161,11
1132064,6359,162,3
1132065,6359,163,4
1132066,6359,164,16
1132067,6359,165,5
1132080,6360,0,8
1132100,6360,20,2
1132107,6360,27,7
1132110,6360,30,13
1132111,6360,31,1
1132115,6360,35,9
1132128,6360,48,18
1132131,6360,51,15
1132137,6360,57,17
1132139,6360,59,6
1132140,6360,60,14
1132151,6360,71,12
1132153,6360,73,19
1132175,6360,95,20
1132240,6360,160,10
1132241,6360,161,11
1132242,6360,162,3
1132243,6360,163,4
1132244,6360,164,16
1132245,6360,165,5
1132258,6361,0,8
1132278,6361,20,2
1132285,6361,27,7
1132288,6361,30,13
1132289,6361,31,1
1132293,6361,35,9
1132306,6361,48,18
1132309,6361,51,15
1132315,6361,57,17
1132317,6361,59,6
1132318,6361,60,14
1132329,6361,71,12
1132331,6361,73,19
1132353,6361,95,20
1132418,6361,160,10
1132419,6361,161,11
1132420,6361,162,3
1132421,6361,163,4
1132422,6361,164,16
1132423,6361,165,5
1132436,6362,0,8
1132456,6362,20,2
1132463,6362,27,7
1132466,6362,30,13
1132467,6362,31,1
1132471,6362,35,9
1132484,6362,48,18
1132487,6362,51,15
1132493,6362,57,17
1132495,6362,59,6
1132496,6362,60,14
1132507,6362,71,12
1132509,6362,73,19
1132531,6362,95,20
1132596,6362,160,10
1132597,6362,161,11
1132598,6362,162,3
1132599,6362,163,4
1132600,6362,164,16
1132601,6362,165,5
1132614,6363,0,8
1132634,6363,20,2
1132641,6363,27,7
1132644,6363,30,13
1132645,6363,31,1
1132649,6363,35,9
1132662,6363,48,18
1132665,6363,51,15
1132671,6363,57,17
1132673,6363,59,6
1132674,6363,60,14
1132685,6363,71,12
1132687,6363,73,19
1132709,6363,95,20
1132774,6363,160,10
1132775,6363,161,11
1132776,6363,162,3
1132777,6363,163,4
1132778,6363,164,16
1132779,6363,165,5
1132792,6364,0,8
1132812,6364,20,2
1132819,6364,27,7
1132822,6364,30,13
1132823,6364,31,1
1132827,6364,35,9
1132840,6364,48,18
1132843,6364,51,15
1132849,6364,57,17
1132851,6364,59,6
1132852,6364,60,14
1132863,6364,71,12
1132865,6364,73,19
1132887,6364,95,20
1132952,6364,160,10
1132953,6364,161,11
1132954,6364,162,3
1132955,6364,163,4
1132956,6364,164,16
1132957,6364,165,5
1132970,6365,0,9
1132990,6365,20,2
1132997,6365,27,8
1133000,6365,30,13
1133001,6365,31,1
1133005,6365,35,7
1133018,6365,48,18
1133021,6365,51,15
1133027,6365,57,17
1133029,6365,59,6
1133030,6365,60,14
1133041,6365,71,12
1133043,6365,73,19
1133065,6365,95,20
1133130,6365,160,10
1133131,6365,161,11
1133132,6365,162,3
1133133,6365,163,4
1133134,6365,164,16
1133135,6365,165,5
1133148,6366,0,9
1133168,6366,20,2
1133175,6366,27,8
1133178,6366,30,13
1133179,6366,31,1
1133183,6366,35,6
1133196,6366,48,18
1133199,6366,51,15
1133205,6366,57,17
1133207,6366,59,7
1133208,6366,60,14
1133219,6366,71,12
1133221,6366,73,19
1133243,6366,95,20
1133308,6366,160,10
1133309,6366,161,11
1133310,6366,162,3
1133311,6366,163,4
1133312,6366,164,16
1133313,6366,165,5
1133326,6367,0,9
1133346,6367,20,2
1133353,6367,27,7
1133356,6367,30,13
1133357,6367,31,1
1133361,6367,35,6
1133374,6367,48,18
1133377,6367,51,15
1133383,6367,57,17
1133385,6367,59,8
1133386,6367,60,14
1133397,6367,71,10
1133399,6367,73,19
1133421,6367,95,20
1133486,6367,160,11
1133487,6367,161,12
1133488,6367,162,3
1133489,6367,163,4
1133490,6367,164,16
1133491,6367,165,5
1133504,6368,0,9
1133524,6368,20,2
1133531,6368,27,7
1133534,6368,30,13
1133535,6368,31,1
1133539,6368,35,6
1133552,6368,48,18
1133555,6368,51,15
1133561,6368,57,17
1133563,6368,59,8
1133564,6368,60,14
1133575,6368,71,10
1133577,6368,73,19
1133599,6368,95,20
1133664,6368,160,11
1133665,6368,161,12
1133666,6368,162,3
1133667,6368,163,4
1133668,6368,164,16
1133669,6368,165,5
1133682,6369,0,9
1133702,6369,20,2
1133709,6369,27,7
1133712,6369,30,13
1133713,6369,31,1
1133717,6369,35,6
1133730,6369,48,18
1133733,6369,51,15
1133739,6369,57,17
1133741,6369,59,8
1133742,6369,60,14
1133753,6369,71,10
1133755,6369,73,19
1133777,6369,95,20
1133842,6369,160,11
1133843,6369,161,12
1133844,6369,162,3
1133845,6369,163,4
1133846,6369,164,16
1133847,6369,165,5
1133860,6370,0,9
1133880,6370,20,2
1133887,6370,27,7
1133890,6370,30,13
1133891,6370,31,1
1133895,6370,35,6
1133908,6370,48,18
1133911,6370,51,15
1133917,6370,57,17
1133919,6370,59,8
1133920,6370,60,14
1133931,6370,71,10
1133933,6370,73,19
1133955,6370,95,20
1134020,6370,160,11
1134021,6370,161,12
1134022,6370,162,3
1134023,6370,163,4
1134024,6370,164,16
1134025,6370,165,5
1134038,6371,0,9
1134058,6371,20,2
1134065,6371,27,7
1134068,6371,30,13
1134069,6371,31,1
1134073,6371,35,6
1134086,6371,48,18
1134089,6371,51,15
1134095,6371,57,17
1134097,6371,59,8
1134098,6371,60,14
1134109,6371,71,10
1134111,6371,73,19
1134133,6371,95,20
1134198,6371,160,11
1134199,6371,161,12
1134200,6371,162,3
1134201,6371,163,4
1134202,6371,164,16
1134203,6371,165,5
1134216,6372,0,9
1134236,6372,20,2
1134243,6372,27,7
1134246,6372,30,13
1134247,6372,31,1
1134251,6372,35,6
1134264,6372,48,18
1134267,6372,51,15
1134273,6372,57,17
1134275,6372,59,8
1134276,6372,60,14
1134287,6372,71,10
1134289,6372,73,19
1134311,6372,95,20
1134376,6372,160,11
1134377,6372,161,12
1134378,6372,162,3
1134379,6372,163,4
1134380,6372,164,16
1134381,6372,165,5
1134394,6373,0,9
1134414,6373,20,2
1134421,6373,27,7
1134424,6373,30,13
1134425,6373,31,1
1134429,6373,35,6
1134442,6373,48,18
1134445,6373,51,15
1134451,6373,57,17
1134453,6373,59,8
1134454,6373,60,14
1134465,6373,71,10
1134467,6373,73,19
1134489,6373,95,20
1134554,6373,160,11
1134555,6373,161,12
1134556,6373,162,3
1134557,6373,163,4
1134558,6373,164,16
1134559,6373,165,5
1134572,6374,0,9
1134592,6374,20,2
1134599,6374,27,7
1134602,6374,30,13
1134603,6374,31,1
1134607,6374,35,6
1134620,6374,48,18
1134623,6374,51,15
1134629,6374,57,17
1134631,6374,59,8
1134632,6374,60,14
1134643,6374,71,10
1134645,6374,73,19
1134667,6374,95,20
1134732,6374,160,11
1134733,6374,161,12
1134734,6374,162,3
1134735,6374,163,4
1134736,6374,164,16
1134737,6374,165,5
1134750,6375,0,9
1134770,6375,20,3
1134777,6375,27,7
1134780,6375,30,13
1134781,6375,31,1
1134785,6375,35,6
1134798,6375,48,18
1134801,6375,51,15
1134807,6375,57,17
1134809,6375,59,8
1134810,6375,60,14
1134821,6375,71,10
1134823,6375,73,19
1134845,6375,95,20
1134910,6375,160,11
1134911,6375,161,12
1134912,6375,162,2
1134913,6375,163,4
1134914,6375,164,16
1134915,6375,165,5
1134928,6376,0,8
1134948,6376,20,2
1134955,6376,27,7
1134958,6376,30,13
1134959,6376,31,1
1134963,6376,35,6
1134976,6376,48,18
1134979,6376,51,15
1134985,6376,57,17
1134987,6376,59,9
1134988,6376,60,14
1134999,6376,71,10
1135001,6376,73,19
1135023,6376,95,20
1135088,6376,160,11
1135089,6376,161,12
1135090,6376,162,3
1135091,6376,163,4
1135092,6376,164,16
1135093,6376,165,5
1135106,6377,0,8
1135126,6377,20,2
1135133,6377,27,7
1135136,6377,30,13
1135137,6377,31,1
1135141,6377,35,6
1135154,6377,48,18
1135157,6377,51,15
1135163,6377,57,17
1135165,6377,59,9
1135166,6377,60,14
1135177,6377,71,10
1135179,6377,73,19
1135201,6377,95,20
1135266,6377,160,11
1135267,6377,161,12
1135268,6377,162,3
1135269,6377,163,4
1135270,6377,164,16
1135271,6377,165,5
1135284,6378,0,8
1135304,6378,20,2
1135311,6378,27,7
1135314,6378,30,13
1135315,6378,31,1
1135319,6378,35,6
1135332,6378,48,17
1135335,6378,51,19
1135341,6378,57,16
1135343,6378,59,9
1135344,6378,60,14
1135355,6378,71,10
1135357,6378,73,18
1135379,6378,95,20
1135444,6378,160,11
1135445,6378,161,12
1135446,6378,162,3
1135447,6378,163,4
1135448,6378,164,15
1135449,6378,165,5
1135462,6379,0,8
1135482,6379,20,3
1135489,6379,27,7
1135492,6379,30,13
1135493,6379,31,1
1135497,6379,35,6
1135510,6379,48,17
1135513,6379,51,19
1135519,6379,57,16
1135521,6379,59,9
1135522,6379,60,14
1135533,6379,71,10
1135535,6379,73,18
1135557,6379,95,20
1135622,6379,160,11
1135623,6379,161,12
1135624,6379,162,2
1135625,6379,163,4
1135626,6379,164,15
1135627,6379,165,5
1135640,6380,0,8
1135660,6380,20,3
1135667,6380,27,7
1135670,6380,30,13
1135671,6380,31,1
1135675,6380,35,6
1135688,6380,48,17
1135691,6380,51,19
1135697,6380,57,16
1135699,6380,59,9
1135700,6380,60,14
1135711,6380,71,10
1135713,6380,73,18
1135735,6380,95,20
1135800,6380,160,11
1135801,6380,161,12
1135802,6380,162,2
1135803,6380,163,4
1135804,6380,164,15
1135805,6380,165,5
1135818,6381,0,8
1135838,6381,20,2
1135845,6381,27,7
1135848,6381,30,13
1135849,6381,31,1
1135853,6381,35,6
1135866,6381,48,17
1135869,6381,51,19
1135875,6381,57,16
1135877,6381,59,9
1135878,6381,60,14
1135889,6381,71,10
1135891,6381,73,18
1135913,6381,95,20
1135978,6381,160,11
1135979,6381,161,12
1135980,6381,162,3
1135981,6381,163,4
1135982,6381,164,15
1135983,6381,165,5
1135996,6382,0,9
1136016,6382,20,2
1136023,6382,27,7
1136026,6382,30,13
1136027,6382,31,1
1136031,6382,35,6
1136044,6382,48,17
1136047,6382,51,19
1136053,6382,57,16
1136055,6382,59,8
1136056,6382,60,14
1136067,6382,71,10
1136069,6382,73,18
1136091,6382,95,20
1136156,6382,160,11
1136157,6382,161,12
1136158,6382,162,3
1136159,6382,163,4
1136160,6382,164,15
1136161,6382,165,5
1136174,6383,0,9
1136194,6383,20,3
1136201,6383,27,7
1136204,6383,30,13
1136205,6383,31,1
1136209,6383,35,6
1136222,6383,48,17
1136225,6383,51,19
1136231,6383,57,16
1136233,6383,59,8
1136234,6383,60,14
1136245,6383,71,10
1136247,6383,73,18
1136269,6383,95,20
1136334,6383,160,11
1136335,6383,161,12
1136336,6383,162,2
1136337,6383,163,4
1136338,6383,164,15
1136339,6383,165,5
1136352,6384,0,9
1136372,6384,20,3
1136379,6384,27,7
1136382,6384,30,13
1136383,6384,31,1
1136387,6384,35,6
1136400,6384,48,17
1136403,6384,51,19
1136409,6384,57,16
1136411,6384,59,8
1136412,6384,60,14
1136423,6384,71,10
1136425,6384,73,18
1136447,6384,95,20
1136512,6384,160,11
1136513,6384,161,12
1136514,6384,162,2
1136515,6384,163,4
1136516,6384,164,15
1136517,6384,165,5
1136530,6385,0,9
1136550,6385,20,2
1136557,6385,27,7
1136560,6385,30,13
1136561,6385,31,1
1136565,6385,35,6
1136578,6385,48,17
1136581,6385,51,19
1136587,6385,57,16
1136589,6385,59,8
1136590,6385,60,14
1136601,6385,71,10
1136603,6385,73,18
1136625,6385,95,20
1136690,6385,160,11
1136691,6385,161,12
1136692,6385,162,3
1136693,6385,163,4
1136694,6385,164,15
1136695,6385,165,5
1136708,6386,0,9
1136728,6386,20,2
1136735,6386,27,7
1136738,6386,30,13
1136739,6386,31,1
1136743,6386,35,6
1136756,6386,48,17
1136759,6386,51,19
1136765,6386,57,16
1136767,6386,59,8
1136768,6386,60,14
1136779,6386,71,10
1136781,6386,73,18
1136803,6386,95,20
1136868,6386,160,11
1136869,6386,161,12
1136870,6386,162,3
1136871,6386,163,4
1136872,6386,164,15
1136873,6386,165,5
1136886,6387,0,9
1136906,6387,20,2
1136913,6387,27,7
1136916,6387,30,13
1136917,6387,31,1
1136921,6387,35,6
1136934,6387,48,17
1136937,6387,51,19
1136943,6387,57,16
1136945,6387,59,8
1136946,6387,60,14
1136957,6387,71,10
1136959,6387,73,18
1136981,6387,95,20
1137046,6387,160,11
1137047,6387,161,12
1137048,6387,162,3
1137049,6387,163,4
1137050,6387,164,15
1137051,6387,165,5
1137064,6388,0,9
1137084,6388,20,2
1137091,6388,27,7
1137094,6388,30,13
1137095,6388,31,1
1137099,6388,35,6
1137112,6388,48,17
1137115,6388,51,19
1137121,6388,57,16
1137123,6388,59,8
1137124,6388,60,14
1137135,6388,71,10
1137137,6388,73,18
1137159,6388,95,20
1137224,6388,160,11
1137225,6388,161,12
1137226,6388,162,3
1137227,6388,163,4
1137228,6388,164,15
1137229,6388,165,5
1137242,6389,0,9
1137262,6389,20,2
1137269,6389,27,7
1137272,6389,30,13
1137273,6389,31,1
1137277,6389,35,6
1137290,6389,48,17
1137293,6389,51,19
1137299,6389,57,16
1137301,6389,59,8
1137302,6389,60,14
1137313,6389,71,10
1137315,6389,73,18
1137337,6389,95,20
1137402,6389,160,11
1137403,6389,161,12
1137404,6389,162,3
1137405,6389,163,4
1137406,6389,164,15
1137407,6389,165,5
1137420,6390,0,9
1137440,6390,20,2
1137447,6390,27,7
1137450,6390,30,13
1137451,6390,31,1
1137455,6390,35,6
1137468,6390,48,17
1137471,6390,51,19
1137477,6390,57,16
1137479,6390,59,8
1137480,6390,60,14
1137491,6390,71,10
1137493,6390,73,18
1137515,6390,95,20
1137580,6390,160,11
1137581,6390,161,12
1137582,6390,162,3
1137583,6390,163,4
1137584,6390,164,15
1137585,6390,165,5
1137598,6391,0,9
1137618,6391,20,2
1137625,6391,27,7
1137628,6391,30,13
1137629,6391,31,1
1137633,6391,35,6
1137646,6391,48,17
1137649,6391,51,19
1137655,6391,57,16
1137657,6391,59,8
1137658,6391,60,14
1137669,6391,71,10
1137671,6391,73,18
1137693,6391,95,20
1137758,6391,160,11
1137759,6391,161,12
1137760,6391,162,3
1137761,6391,163,4
1137762,6391,164,15
1137763,6391,165,5
1137776,6392,0,9
1137796,6392,20,2
1137803,6392,27,7
1137806,6392,30,13
1137807,6392,31,1
1137811,6392,35,6
1137824,6392,48,17
1137827,6392,51,19
1137833,6392,57,16
1137835,6392,59,8
1137836,6392,60,14
1137847,6392,71,10
1137849,6392,73,18
1137871,6392,95,20
1137936,6392,160,11
1137937,6392,161,12
1137938,6392,162,3
1137939,6392,163,4
1137940,6392,164,15
1137941,6392,165,5
1137954,6393,0,9
1137974,6393,20,3
1137981,6393,27,7
1137984,6393,30,13
1137985,6393,31,1
1137989,6393,35,6
1138002,6393,48,17
1138005,6393,51,19
1138011,6393,57,16
1138013,6393,59,8
1138014,6393,60,14
1138025,6393,71,10
1138027,6393,73,18
1138049,6393,95,20
1138114,6393,160,11
1138115,6393,161,12
1138116,6393,162,2
1138117,6393,163,4
1138118,6393,164,15
1138119,6393,165,5
1138132,6394,0,9
1138152,6394,20,3
1138159,6394,27,7
1138162,6394,30,13
1138163,6394,31,1
1138167,6394,35,6
1138180,6394,48,17
1138183,6394,51,19
1138189,6394,57,16
1138191,6394,59,8
1138192,6394,60,14
1138203,6394,71,10
1138205,6394,73,18
1138227,6394,95,20
1138292,6394,160,11
1138293,6394,161,12
1138294,6394,162,2
1138295,6394,163,4
1138296,6394,164,15
1138297,6394,165,5
1138310,6395,0,9
1138330,6395,20,3
1138337,6395,27,7
1138340,6395,30,13
1138341,6395,31,1
1138345,6395,35,6
1138358,6395,48,17
1138361,6395,51,19
1138367,6395,57,16
1138369,6395,59,8
1138370,6395,60,14
1138381,6395,71,10
1138383,6395,73,18
1138405,6395,95,20
1138470,6395,160,11
1138471,6395,161,12
1138472,6395,162,2
1138473,6395,163,4
1138474,6395,164,15
1138475,6395,165,5
1138488,6396,0,9
1138508,6396,20,3
1138515,6396,27,7
1138518,6396,30,13
1138519,6396,31,1
1138523,6396,35,6
1138536,6396,48,17
1138539,6396,51,19
1138545,6396,57,16
1138547,6396,59,8
1138548,6396,60,14
1138559,6396,71,10
1138561,6396,73,18
1138583,6396,95,20
1138648,6396,160,11
1138649,6396,161,12
1138650,6396,162,2
1138651,6396,163,4
1138652,6396,164,15
1138653,6396,165,5
1138666,6397,0,9
1138686,6397,20,3
1138693,6397,27,7
1138696,6397,30,13
1138697,6397,31,1
1138701,6397,35,6
1138714,6397,48,17
1138717,6397,51,19
1138723,6397,57,16
1138725,6397,59,8
1138726,6397,60,14
1138737,6397,71,10
1138739,6397,73,18
1138761,6397,95,20
1138826,6397,160,11
1138827,6397,161,12
1138828,6397,162,2
1138829,6397,163,4
1138830,6397,164,15
1138831,6397,165,5
1138844,6398,0,9
1138864,6398,20,3
1138871,6398,27,7
1138874,6398,30,13
1138875,6398,31,1
1138879,6398,35,6
1138892,6398,48,17
1138895,6398,51,19
1138901,6398,57,16
1138903,6398,59,8
1138904,6398,60,14
1138915,6398,71,10
1138917,6398,73,18
1138939,6398,95,20
1139004,6398,160,11
1139005,6398,161,12
1139006,6398,162,2
1139007,6398,163,4
1139008,6398,164,15
1139009,6398,165,5
1139022,6399,0,9
1139042,6399,20,3
1139049,6399,27,7
1139052,6399,30,13
1139053,6399,31,1
1139057,6399,35,6
1139070,6399,48,17
1139073,6399,51,19
1139079,6399,57,16
1139081,6399,59,8
1139082,6399,60,14
1139093,6399,71,10
1139095,6399,73,18
1139117,6399,95,20
1139182,6399,160,11
1139183,6399,161,12
1139184,6399,162,2
1139185,6399,163,4
1139186,6399,164,15
1139187,6399,165,5
1139200,6400,0,9
1139220,6400,20,2
1139227,6400,27,7
1139230,6400,30,13
1139231,6400,31,1
1139235,6400,35,6
1139248,6400,48,17
1139251,6400,51,19
1139257,6400,57,16
1139259,6400,59,8
1139260,6400,60,14
1139271,6400,71,10
1139273,6400,73,18
1139295,6400,95,20
1139360,6400,160,11
1139361,6400,161,12
1139362,6400,162,3
1139363,6400,163,4
1139364,6400,164,15
1139365,6400,165,5
1139378,6401,0,9
1139398,6401,20,2
1139405,6401,27,7
1139408,6401,30,10
1139409,6401,31,1
1139413,6401,35,6
1139426,6401,48,17
1139429,6401,51,19
1139435,6401,57,14
1139437,6401,59,11
1139438,6401,60,12
1139449,6401,71,8
1139451,6401,73,18
1139473,6401,95,20
1139538,6401,160,15
1139539,6401,161,16
1139540,6401,162,3
1139541,6401,163,4
1139542,6401,164,13
1139543,6401,165,5
1139556,6402,0,9
1139576,6402,20,2
1139583,6402,27,7
1139586,6402,30,10
1139587,6402,31,1
1139591,6402,35,6
1139604,6402,48,17
1139607,6402,51,19
1139613,6402,57,14
1139615,6402,59,11
1139616,6402,60,12
1139627,6402,71,8
1139629,6402,73,18
1139651,6402,95,20
1139716,6402,160,15
1139717,6402,161,16
1139718,6402,162,3
1139719,6402,163,4
1139720,6402,164,13
1139721,6402,165,5
1139734,6403,0,9
1139754,6403,20,2
1139761,6403,27,7
1139764,6403,30,10
1139765,6403,31,1
1139769,6403,35,6
1139782,6403,48,17
1139785,6403,51,19
1139791,6403,57,14
1139793,6403,59,11
1139794,6403,60,12
1139805,6403,71,8
1139807,6403,73,18
1139829,6403,95,20
1139894,6403,160,15
1139895,6403,161,16
1139896,6403,162,3
1139897,6403,163,4
1139898,6403,164,13
1139899,6403,165,5
1139912,6404,0,9
1139932,6404,20,2
1139939,6404,27,7
1139942,6404,30,10
1139943,6404,31,1
1139947,6404,35,6
1139960,6404,48,17
1139963,6404,51,19
1139969,6404,57,14
1139971,6404,59,11
1139972,6404,60,12
1139983,6404,71,8
1139985,6404,73,18
1140007,6404,95,20
1140072,6404,160,15
1140073,6404,161,16
1140074,6404,162,3
1140075,6404,163,4
1140076,6404,164,13
1140077,6404,165,5
1140090,6405,0,9
1140110,6405,20,2
1140117,6405,27,7
1140120,6405,30,10
1140121,6405,31,1
1140125,6405,35,6
1140138,6405,48,16
1140141,6405,51,19
1140147,6405,57,18
1140149,6405,59,11
1140150,6405,60,12
1140161,6405,71,8
1140163,6405,73,17
1140185,6405,95,20
1140250,6405,160,14
1140251,6405,161,15
1140252,6405,162,3
1140253,6405,163,4
1140254,6405,164,13
1140255,6405,165,5
1140268,6406,0,8
1140288,6406,20,2
1140295,6406,27,7
1140298,6406,30,10
1140299,6406,31,1
1140303,6406,35,6
1140316,6406,48,16
1140319,6406,51,19
1140325,6406,57,18
1140327,6406,59,11
1140328,6406,60,12
1140339,6406,71,9
1140341,6406,73,17
1140363,6406,95,20
1140428,6406,160,14
1140429,6406,161,15
1140430,6406,162,3
1140431,6406,163,4
1140432,6406,164,13
1140433,6406,165,5
1140446,6407,0,10
1140466,6407,20,2
1140473,6407,27,7
1140476,6407,30,9
1140477,6407,31,1
1140481,6407,35,6
1140494,6407,48,16
1140497,6407,51,19
1140503,6407,57,18
1140505,6407,59,11
1140506,6407,60,12
1140517,6407,71,8
1140519,6407,73,17
1140541,6407,95,20
1140606,6407,160,14
1140607,6407,161,15
1140608,6407,162,3
1140609,6407,163,4
1140610,6407,164,13
1140611,6407,165,5
1140624,6408,0,10
1140644,6408,20,2
1140651,6408,27,7
1140654,6408,30,9
1140655,6408,31,1
1140659,6408,35,6
1140672,6408,48,16
1140675,6408,51,19
1140681,6408,57,18
1140683,6408,59,11
1140684,6408,60,12
1140695,6408,71,8
1140697,6408,73,17
1140719,6408,95,20
1140784,6408,160,14
1140785,6408,161,15
1140786,6408,162,3
1140787,6408,163,4
1140788,6408,164,13
1140789,6408,165,5
1140802,6409,0,10
1140822,6409,20,2
1140829,6409,27,7
1140832,6409,30,9
1140833,6409,31,1
1140837,6409,35,6
1140850,6409,48,16
1140853,6409,51,19
1140859,6409,57,18
1140861,6409,59,11
1140862,6409,60,12
1140873,6409,71,8
1140875,6409,73,17
1140897,6409,95,20
1140962,6409,160,14
1140963,6409,161,15
1140964,6409,162,3
1140965,6409,163,4
1140966,6409,164,13
1140967,6409,165,5
1140980,6410,0,10
1141000,6410,20,2
1141007,6410,27,6
1141010,6410,30,9
1141011,6410,31,1
1141015,6410,35,7
1141028,6410,48,16
1141031,6410,51,19
1141037,6410,57,18
1141039,6410,59,11
1141040,6410,60,12
1141051,6410,71,8
1141053,6410,73,17
1141075,6410,95,20
1141140,6410,160,14
1141141,6410,161,15
1141142,6410,162,3
1141143,6410,163,4
1141144,6410,164,13
1141145,6410,165,5
1141158,6411,0,10
1141178,6411,20,2
1141185,6411,27,6
1141188,6411,30,9
1141189,6411,31,1
1141193,6411,35,7
1141206,6411,48,16
1141209,6411,51,19
1141215,6411,57,18
1141217,6411,59,11
1141218,6411,60,12
1141229,6411,71,8
1141231,6411,73,17
1141253,6411,95,20
1141318,6411,160,14
1141319,6411,161,15
1141320,6411,162,3
1141321,6411,163,4
1141322,6411,164,13
1141323,6411,165,5
1141336,6412,0,10
1141356,6412,20,2
1141363,6412,27,6
1141366,6412,30,9
1141367,6412,31,1
1141371,6412,35,7
1141384,6412,48,16
1141387,6412,51,19
1141393,6412,57,18
1141395,6412,59,11
1141396,6412,60,12
1141407,6412,71,8
1141409,6412,73,17
1141431,6412,95,20
1141496,6412,160,14
1141497,6412,161,15
1141498,6412,162,3
1141499,6412,163,4
1141500,6412,164,13
1141501,6412,165,5
1141514,6413,0,10
1141534,6413,20,2
1141541,6413,27,6
1141544,6413,30,9
1141545,6413,31,1
1141549,6413,35,7
1141562,6413,48,16
1141565,6413,51,19
1141571,6413,57,18
1141573,6413,59,11
1141574,6413,60,12
1141585,6413,71,8
1141587,6413,73,17
1141609,6413,95,20
1141674,6413,160,14
1141675,6413,161,15
1141676,6413,162,3
